Healthy Voltage
-0.6424907299693169
-0.6431770362393198
-0.6438390076099235
-0.6444757695423714
-0.6450864906252092
-0.6456703833489291
-0.6462267047265956
-0.6467547567630226
-0.6472538867756448
-0.6477234875706666
-0.6481629974785698
-0.6485707817579497
-0.6489469706873643
-0.6492917169180151
-0.6496051730900686
-0.6498874918325732
-0.6501372907123844
-0.6503543169395959
-0.650538359078246
-0.6506892460559023
-0.6508068460902664
-0.6508910655394721
-0.6509418476828083
-0.6509591714385808
-0.6509430500258296
-0.6508935295765449
-0.6508106877049666
-0.6506946320404541
-0.6505454987302827
-0.6503634509185998
-0.6501486772075984
-0.6499013901068
-0.6496218244761514
-0.6493102359684136
-0.6489668994761458
-0.6485921075882966
-0.6481861690612442
-0.647749407308822
-0.6472821589156522
-0.6467847721778219
-0.6462576056746948
-0.645701026875369
-0.6451154107830349
-0.6445011386202053
-0.6438585965575289
-0.6431881744886219
-0.6424902648530881
-0.6417652615096264
-0.6410135586608706
-0.6402355498313423
-0.6394316268996546
-0.6386021791858435
-0.6377475925944895
-0.6368682488140337
-0.635964524572483
-0.6350367909494906
-0.6340854127445837
-0.6331107479011224
-0.6321131469853966
-0.6310929527200854
-0.6300504995711498
-0.6289861133870791
-0.6279001110892617
-0.6267930691690629
-0.6256651293950389
-0.6245164335615071
-0.6233471253849229
-0.6221574469541804
-0.6209478550093045
-0.6197185981844551
-0.6184699170373622
-0.6172020427468221
-0.615915196083803
-0.6146095884043219
-0.6132854218220356
-0.6119428894082525
-0.6105821754173116
-0.6092034555352419
-0.6078068971496758
-0.6063926596389662
-0.6049608946785203
-0.6035117465623655
-0.6020453525380162
-0.6005618431527434
-0.5990613426094029
-0.5975439691300274
-0.5960098353254275
-0.5944590485691318
-0.5928917113740257
-0.5913079217701322
-0.5897077736820285
-0.5880913573044787
-0.5864587594748957
-0.584810064041374
-0.5831453522250485
-0.5814647029756542
-0.5797681933192275
-0.5780558986969626
-0.5763278932943322
-0.5745842503596633
-0.572825042511434
-0.5710503420336516
-0.5692602211587512
-0.5674547523375312
-0.565634005879449
-0.5637980566738532
-0.5619469806316556
-0.5600808548960882
-0.5581997576764127
-0.556303765197256
-0.5543929578413869
-0.5524674178696815
-0.5505272295647409
-0.5485724793605422
-0.5466032559583166
-0.5446196504288993
-0.5426217563018033
-0.5406096012338693
-0.5385833278384776
-0.5365430787258577
-0.5344889965094779
-0.5324211583493417
-0.5303396477757569
-0.5282445769770665
-0.5261360608759149
